Category,Subcategory,Name,Brand,SKU,Price,RegularPrice,DiscountRate,UnitPrice,Status,Date
Temizlik,Toz & Tüy Toplayıcı,Parex Premium Tüy Toplayıcı Rulo,Parex,31200062,229.95,229.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Süngerleri,Parex Magic Sünger,Parex,31173393,39.95,39.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Süngerleri,Scrub Daddy Bulaşık Süngeri,Scrub Daddy,31171037,320.0,320.0,0,,IN_SALE,2026-02-25
Temizlik,Yedek Paspas,Klen Hauss Mikrofiber XL Havlu Mop,Klen Hauss,31200405,235.95,235.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Bezleri,Parex Mikrofiber Temizlik Bezi 3'Lü,Parex,31163483,209.95,209.95,0,"(69,98 TL/Adet)",IN_SALE,2026-02-25
Temizlik,Toz & Tüy Toplayıcı,Parex Trend Tüy Toplayıcı Rulo,Parex,31205280,131.95,131.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Yardımcıları,Parex Trend Bulaşık Eldiveni M,Parex,31183352,99.95,99.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Yardımcıları,Parex Standart Temizlik Eldiveni L Beden,Parex,31183341,129.95,129.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Süngerleri,Scrub Mommy Çift Yüzeyli Bulaşık Süngeri,Scrub Daddy,31171038,320.0,320.0,0,,IN_SALE,2026-02-25
Temizlik,Toz & Tüy Toplayıcı,Parex Mini Tüy Toplayıcı Rulo 30'Lu,Parex,31200022,129.95,129.95,0,,IN_SALE,2026-02-25
Temizlik,Yedek Paspas,Parex Premium Tüy Toplayıcı Yedek 5M 30'lu,Parex,31200216,79.95,79.95,0,,IN_SALE,2026-02-25
Temizlik,Yedek Paspas,Parex Standart Paspas,Parex,31205233,179.95,179.95,0,,IN_SALE,2026-02-25
Temizlik,Temizlik Bezleri,Parex Mikrofiber Yer Bezi,Parex,31163651,229.95,229.95,0,,IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Krem Yeni Nesil Yüzey Temizleyici Amonyak 750 Ml,Cif,30920529,79.95,104.95,24,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Sprey Power & Shine Banyo 2 x 750 Ml,Cif,30730008,160.95,213.95,25,"(107,30 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Ahşap Temizleyici,Pronto Ahşap Yüzey Temizleyici 750 Ml,Pronto,30712701,179.95,179.95,0,"(239,93 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Sprey Power & Shine Banyo 750 Ml,Cif,30733235,105.95,145.95,27,"(141,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Porçöz Lavabo Açıcı Granül 2x50 G,Porçöz,31605180,73.95,73.95,0,"(739,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Jel Yüzey Temizleyici Cleanboost Tüm Yüzeyler İçin Leke Çıkarıcı Çamaşır Sulu Bahar Ferahlığı 750 ML,Cif,30720564,109.95,109.95,0,"(146,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Domestos Sıvı Tuvalet Temizleyici 2 X 750 Ml,Domestos,31310201,214.95,399.95,46,"(143,30 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Jel Yüzey Temizleyici Cleanboost Tüm Yüzeyler İçin Leke Çıkarıcı Çamaşır Sulu Çiçek Ferahlığı 750 ML,Cif,30720565,109.95,109.95,0,"(146,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Just Green Organic Yüzey Temizleyici 1 L,Just Green,30719656,134.95,134.95,0,,IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Mr Muscle Granül Lavabo Açıcı 100G,Mr.Muscle,31601004,82.95,107.95,23,"(829,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Ultra Hız & Güç Yağ Çözücü Sprey Leke ve Kir Çıkarıcı Mutfak 1000 ML,Cif,30733217,79.95,119.95,33,,IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Power Aktif Çam Tekli Paket,Bref,31315339,54.95,89.95,39,"(1099,00 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Brıllıant Gel Arctıc Ocean-klozet Bloğu 2X42g,Bref,31310103,119.95,184.95,35,"(1427,97 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Domestos Yüzey Temizleyici Bahar Çiçekleri Tüm Yüzeyler için Maksimum Hijyen 1500 ML,Domestos,30719715,79.95,125.95,37,"(53,30 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Cif Ultra Hız Her Yer Leke Uzmanı 750 Ml,Cif,31310050,79.95,129.95,38,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cillit Bang Banyo Kir Ve Kireç Sökücü Sprey 750 Ml,Cillit Bang,30731806,99.95,127.95,22,"(133,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Porçöz Jel Lavabo Açıcı 1 L,Porçöz,46026948,147.95,147.95,0,,IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Ultra Hijyen Jel 750 Ml,Cif,30729999,109.95,109.95,0,"(146,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Mr Muscle Yüzey Temizleyici Lavanta 1000 Ml,Mr Muscle,30719565,79.95,100.95,21,,IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Krem Yeni Nesil Yüzey Temizleyici Limon 750 Ml,Cif,30920531,79.95,104.95,24,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Sprey Power & Shine Mutfak 2 x 750Ml,Cif,30730009,160.95,213.95,25,"(107,30 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Clonet Sıvı Tuvalet Temizleyici 750 Ml,Clonet,31310156,69.95,119.95,42,"(93,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Ahşap Temizleyici,Pronto Klasik Mobilya Spreyi 300Ml,Pronto,31312110,149.95,149.95,0,"(499,83 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Domestos Tuvalet Temizleyici Çamaşır Suyu 750 ML,Domestos,31310171,131.95,236.95,44,"(175,93 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Domestos Yüzey Temizleyici Okyanus Maksimum Hijyen Tüm Yüzeyler için Yüzey Temizleyici 1500 ML,Domestos,30719686,79.95,125.95,37,"(53,30 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Sprey Power & Shine Mutfak 750 Ml,Cif,30733236,105.95,145.95,27,"(141,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,"Ernet Temizlik Karbonatı 1,5 Kg",Ernet,31310028,184.95,184.95,0,"(123,30 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Newo Fırın&ızgara Temizleyici Köpük Limon 500 Ml,Newo,31310227,129.95,129.95,0,"(259,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Dr.Beckmann Leke Canavarı 8 Boya Kalemleri - Çimen,Dr.Beckmann,31315206,217.0,217.0,0,"(4340,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Goddard's Gümüş Parlatıcı 125 Ml,Goddards,31313004,399.0,399.0,0,"(3192,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Mr Muscle Mutfak Temizleyici Klasik 750Ml,Mr Muscle,30732701,79.95,123.95,35,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Mr Muscle Mutfak Temizleyici Klasik 750Ml,Mr Muscle,30732701,79.95,123.95,35,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Cif Zemin Temizleyici Beyaz Sabun 1.5 L,Cif,30710231,69.95,114.95,39,"(46,63 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Ultra Hız & Güç Kireç Sökücü Sprey Leke ve Kir Çıkarıcı Banyo 1000 Ml,Cif,30733218,79.95,119.95,33,,IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Asperox Sarı Güç Sprey 1 L,Asperox,30733252,99.95,139.95,29,,IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Asperox Yüzey Temizleyici Menekşe&Yasemin 2.5 L,Asperox,30719710,119.95,189.95,37,"(47,98 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Domestos Yüzey Temizleyici Çam Maksimum Hijyen Tüm Yüzeyler için Yüzey Temizleyici 1500 ML,Domestos,30719685,79.95,125.95,37,"(53,30 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Mr Muscle Jel Lavabo Açıcı 1000 Ml,Mr Muscle,31601012,173.95,173.95,0,,IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Turmepa Genel Yüzey Temizleyici Çevre Ve Doğa Dostu 1000 Ml,Turmepa,30719539,137.95,137.95,0,,IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Mr Muscle Lavabo Açıcı Jel Mutfak 500 Ml,Mr Muscle,31310193,89.95,129.95,31,"(179,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Asperox Yüzey Temizleyici Portakal&Limon 2.5 L,Asperox,30719708,119.95,189.95,37,"(47,98 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Mr Muscle Süper Güç Banyo 750 Ml,Mr.Muscle,30730024,69.95,90.95,23,"(93,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Selsil Pak Genel Amaçlı Mucize Temizleyici 500 Gr,Selsil,31315661,29.95,44.95,33,"(59,90 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Cam Temizleyici,Camsil Silikonlu 500 Ml,Camsil,31500164,86.95,86.95,0,"(173,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cillit Bang Yağ Sökücü Sprey 750 Ml,Cillit Bang,30731807,99.95,127.95,22,"(133,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Cif Zemin Temizleyici Limon 1.5 L,Cif,30710229,69.95,114.95,39,"(46,63 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Asperox Mavi Güç Sprey 1L,Asperox,30723252,99.95,139.95,29,,IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Krem Mucizesi Sakura Parfümlü Yüzey Temizleyici 750 ml,Cif,30920151,79.95,104.95,24,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Clonet Kireç Çözücü 750 Ml,Clonet,31310098,69.95,102.95,32,"(93,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Asperox Yüzey Temızleyıcı Beyaz Sabun 2.5L,Asperox,30719711,119.95,189.95,37,"(47,98 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Deluxe Yasemin 2'li Paket 2x50 G,Bref,31310073,119.95,184.95,35,"(1199,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Sanal Bref Power Aktiv Okyanus Promosyon Pak.2*2li,Bref,31310209,179.95,259.95,31,"(899,75 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Cif Zemin Temizleyici Sakura 1.5 L,Cif,30710228,69.95,114.95,39,"(46,63 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Fairy Power Sprey 500 Ml,Fairy,30733268,189.95,189.95,0,"(379,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Kireç Sökücü,Omo Çamaşır Makinesi Temizleyicisi  Derinlemesine Hijyen 200 ml,Omo,30628731,159.95,159.95,0,"(799,75 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Scrub Daddy Tangerine Clean Temizlik Macunu 500 G,Scrub Daddy,31310293,315.0,315.0,0,"(630,00 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Porçöz Yağ Çözücü 1 L,Porçöz,31315176,84.95,84.95,0,,IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Porçöz Çay Ve Kahve Makinesi Temizleyicisi 400 Ml,Porçöz,31310178,139.95,139.95,0,"(349,87 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Haşere İlacı,Ernet Cenk Naftalin Tablet 100 G,Ernet,31550026,81.95,81.95,0,"(819,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Kireç Sökücü,Marc Çamaşır Makinesi Temizleyici Tekli 250 Ml,Marc,30628727,124.95,124.95,0,"(499,80 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,The Pink Stuff Mucizevi Çok Amaçlı Temizlik Macunu 850 G,The Pink,31605014,229.0,229.0,0,"(269,41 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Dixi Bref Çam Yüzey Temizleyici 2.5L,Dixi,30710009,154.95,154.95,0,"(61,98 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Porçöz Hijyenik Tuvalet Temizl.okyanus Esin.750ml,Porçöz,31310179,114.95,114.95,0,"(153,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Kireç Sökücü,Marc Çamaşır Makinesi Temizleyici Limon 2x250 ml,Marc,30303258,189.95,189.95,0,"(379,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,HMA Kekik Sulu Temizlik Sirkesi 1000 Ml,Homemade Aromaterapi,31315634,650.0,650.0,0,,IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,HMA Boraks 130 G,Homemade Aromaterapi,30131985,300.0,300.0,0,"(2307,69 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,HMA Lavantalı Temizlik Sirkesi 1000 Ml,Homemade Aromaterapi,31315638,650.0,650.0,0,,IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Porçöz Pas Ve Kireç Çözücü 1L,Porçöz,31315179,89.95,89.95,0,,IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Feat Leke Çıkarıcı Sprey 750Ml,Feat,31315663,169.95,259.95,35,"(226,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Asperox Mavi Güç Sprey 2 x 1L,Asperox,30720005,189.95,274.95,31,"(94,97 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Cif Amonyak Çok Amaçlı Krem Sprey 750 Ml,Cif,31200204,79.95,114.95,30,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Marc Banyo Power Sprey 750 Ml,Marc,30721821,69.95,102.95,32,"(93,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Mr Muscle Mutfak Temizleyici Limon 750Ml,Mr Muscle,30732703,79.95,123.95,35,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cillit Bang Dezenfektan Mutfak Temizleyici Sprey 750 Ml,Cillit Bang,30719696,99.95,149.95,33,"(133,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Mr Muscle Banyo Sprey 750Ml,Mr Muscle,30733242,79.95,123.95,35,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,The Pink Stuff Köpük Halı & Döşeme Leke Çıkarıcı 500 ml,The Pink,31605015,240.0,240.0,0,"(480,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Kireç Sökücü,Lysol Antibakteriyel Çamaşır Makinesi Temizleyeci 250 Ml,Lysol,30303256,99.95,139.95,29,"(399,80 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Porçöz Leke Çıkarıcı Sprey 750 Ml,Porçöz,31310075,157.95,157.95,0,"(210,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Mr Muscle Süper Güç Mutfak 750 Ml,Mr.Muscle,30730025,69.95,90.95,23,"(93,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,HMA Çamaşır Sodası 120 G,Homemade Aromaterapi,30131983,300.0,300.0,0,"(2500,00 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Halı Şampuanları,Dr. Beckman Fırçalı Halı Leke Çıkarıcı,Dr.Beckmann,31315065,522.0,522.0,0,"(803,07 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Dr.Beckmann Leke Canavarı 7 Zif - Mum - Makine Yağı,Dr.Beckmann,31315205,217.0,217.0,0,"(4340,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Halı Şampuanları,Dr. Beckmann Evcil Hayvan Koku & Leke Giderici 650Ml,Dr Beckmann,31315215,605.0,605.0,0,"(930,76 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Dr.Beckmann Leke Canavarı 4 Tükenmez Kalem,Dr.Beckmann,31315202,218.0,218.0,0,"(4360,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Dr.Beckmann Koltuk / Döşem Kumaş Leke Çıkarıcı 400Ml,Dr.Beckmann,31315216,560.0,560.0,0,"(1400,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Dr. Beckmann Leke Canavarı 1 Kan - Süt - Yumurta Akı,Dr.Beckmann,31315199,199.0,199.0,0,"(3980,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Kireç Sökücü,Lysol Antibakteriyel Çamaşır Makine Temizleyicisi 2x250 Ml,Lysol,30303257,169.95,239.95,29,"(339,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Cif Zemin Temizleyici Lotus 1.5 L,Cif,30710230,69.95,114.95,39,"(46,63 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Selsil Pak Köpük Temizleyici Sprey 500Ml,Selsil,31315660,78.95,78.95,0,"(157,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Pronature Greyfurt 2'li,Bref,31310095,154.95,154.95,0,"(1549,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Sanal Selsil Pak Köpük Temizleyici Sprey 500Ml*2,Selsil,31310200,99.95,139.9,29,"(49,97 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Cif Perfect Power Sprey Kireç & Pas 435 Ml,Cif,31310072,109.95,155.95,29,"(252,75 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Brıllıant Gel Sprıng Raın-klozet Bloğu 2X42g,Bref,31310104,119.95,184.95,35,"(1427,97 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Cam Temizleyici,Camsil Matik 500 Ml,Camsil,31310257,80.95,80.95,0,"(161,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Cam Temizleyici,Camsil Toz-Al Floral 500 Ml,Camsil,31310254,86.95,86.95,0,"(173,90 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Power Aktif Okyanus 2'li Paket,Bref,31315463,154.95,154.95,0,"(1549,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Mr Muscle Yüzey Temizleyici Floral Buket 1000 Ml,Mr Muscle,30719562,79.95,100.95,21,,IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,HMA Karbonat 210 G,Homemade Aromaterapi,30131984,350.0,350.0,0,"(1666,66 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Sanal Bref Reverzuar Küpleri Okyanus 2 X 2Li,Bref,31310207,149.95,189.95,21,"(749,75 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Wc Temizlik Küpleri Tekli Paket,Bref,31310527,79.95,114.95,30,"(951,78 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,Bref Deluxe Manolya 2'li Paket 2x50 G,Bref,31310074,119.95,184.95,35,"(1199,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Krem Yüzey Temizleyici Altın Işıltısı Amber Kokulu 750 Ml,Cif,30920022,79.95,104.95,24,"(106,60 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,The Pınk Stuff Banyo Temizleme Köpüğü 750 Ml,The Pink,31605009,189.0,189.0,0,"(252,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Sıvı Yüzey Temizleyiciler,Asperox Yüzey Temizleyici Manolya&Frezya 2.5 L,Asperox,30719709,119.95,189.95,37,"(47,98 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Leke Çıkarıcı ve Koruyucular,Dr.Beckmann Leke Canavarı Ofis ve Hobi 50 Ml,Dr.Beckmann,31315213,217.0,217.0,0,"(4340,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cif Krem Yeni Nesil Yüzey Temizleyici Limon 1500 Ml,Cif,30733188,119.95,204.95,41,"(79,96 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Halı Şampuanları,Vanish Halı Şampuanı Elde Yıkama 850 Ml,Vanish,31315185,249.95,249.95,0,"(294,05 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Mutfak & Banyo Temizleyicileri,Cillit Bang Dezenfektan Banyo Temizleyici Sprey 750 Ml,Cillit Bang,30719697,99.95,149.95,33,"(133,26 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Tuvalet Temizleyicileri,BREF PRONATURE NANE 2Lİ,Bref,31310094,154.95,154.95,0,"(1549,50 TL/Kg)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Sprey Lilyum 2 X 450 Ml,Yumoş,31500172,359.95,359.95,0,"(399,94 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Airwick Elektrikli Kit Oda Kokusu Vanilya 19 Ml,Air Wick,31500216,399.95,399.95,0,"(21050,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Glade Elektrikli Kit Vanilya 20 Ml,Glade,31500211,349.95,349.95,0,"(17497,50 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Glade Banyo HavaTazeleyici Yedek Temiz Çarşaf Ferahlığı 10ml,Glade,31500087,94.95,94.95,0,"(9495,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Ev veTekstil Spreyi Orkide Yıkanması Zor Eşyalar İçin 450 Ml,Yumoş,31315642,199.95,199.95,0,"(444,33 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Glade Elektrikli Kit Bahar Çiçekleri 20Ml,Glade,31500207,349.95,349.95,0,"(17497,50 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Jet Fresh Orkide Giysi Spreyi 200 Ml,Yumoş,31315641,199.95,199.95,0,"(999,75 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Jet Fresh Lilyum Giysi Spreyi 2X200 Ml,Yumoş,31500170,359.95,359.95,0,"(899,87 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Odorfin Aktif Karbonlu Araba Hava Temizleyicisi,Odorfin,31315651,79.95,79.95,0,,IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Jet Fresh Orkide Giysi Spreyi 2X200 Ml,Yumoş,31500169,359.95,359.95,0,"(899,87 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Air Wick Elektrikli Yedek Bahar Çiçeği 19 Ml,Air Wick,31506297,199.95,199.95,0,"(10523,68 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Vavana Spın Araba Klima Kokusu Angelıc,Vavana,31500114,194.95,194.95,0,,IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Glade Okyanus Sessizliği Otomatik Sprey Sistem Ve Yedek,Glade,31506176,549.95,549.95,0,"(2044,42 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,HMA Rahatlatıcı Oda Spreyi 500Ml,Homemade Aromaterapi,31506290,980.0,980.0,0,"(1960,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Jet Fresh Lilyum Giysi Spreyi 200 Ml,Yumoş,31315640,199.95,199.95,0,"(999,75 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Air Wick Elektrikli Kit Oda Kokusu Temizlik Esintisi 19 Ml,Air Wick,31506301,399.95,399.95,0,"(21050,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Glade Aerosol Aşkın Büyüsü 300 Ml,Glade,31500045,139.95,139.95,0,"(466,50 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Airwick Decosphere Hava Tazeleyeci Greyfurt Ve Portakal Çiçeği 75 Ml,Air Wick,31501011,299.95,299.95,0,"(3999,33 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Odorgo Koku Yok Edici Jel 250 G,Odorgo,31500742,999.0,999.0,0,"(3996,00 TL/Litre)",IN_SALE,2026-02-25
Temizlik,Hava Temizleyicileri,Yumoş Ev ve Tekstil Spreyi Lilyum Yıkanması Zor Eşyalar İçin 450 Ml,Yumoş,31315643,199.95,199.95,0,"(444,33 TL/Litre)",IN_SALE,2026-02-25
