tarih,grup_id,urun_adi,fiyat
2026-02-23 13:15:52,52,Pedigree Rodeo Biftek Köpek Ödül Maması 70 Gr,79.95
2026-02-23 13:15:52,52,Pedigree Konserve Sığır Etli Köpek Maması 400 Gr,129.95
2026-02-23 13:15:52,52,Pedigree Konserve Tavuklu Yavru Köpek Maması 400 Gr,129.95
2026-02-23 13:15:52,52,Dreamies Somonlu Kedi Ödül Maması 60 Gr,64.95
2026-02-23 13:15:52,52,Dreamies Tavuklu Kedi Ödül Maması 60 Gr,64.95
2026-02-23 13:15:52,54,Varta Pil Long Life Power Alkalin Kalem 4'lü Aa,179.95
2026-02-23 13:15:52,54,Varta Long Life Power Alkalin İnce Pil 4'lü,179.95
2026-02-23 13:15:52,54,Varta Alkalin Kalem Pil Max Power 4 Lü,259.95
2026-02-23 13:15:52,54,Varta Alkalin İnce Pil Max Power 4 Lü,259.95
2026-02-23 13:15:52,54,Varta Longlife Power Alkalin İnce Pil 2 Li,109.95
2026-02-23 13:15:52,54,Varta Longlife Power Alkalin Kalem Pil 2 Li,109.95
2026-02-23 13:15:52,54,Varta Longlife Alkalin İnce Pil AAA 4 Lü,155.95
2026-02-23 13:15:52,54,Varta Pil Longlife Alkalin Kalem Pil AA 4 Lü,155.95
2026-02-23 13:15:52,55,Blade Al Dedodorant 2 150 Ml,149.95
2026-02-23 13:15:52,55,Blade AL Deodorant 150 Ml,149.95
2026-02-23 13:15:52,55,Axe Leather & Cookies Erkek Deodorant Sprey 150 Ml,179.95
2026-02-23 13:15:52,55,Axe Epic Fresh Erkek Deodorant ve Vücut Spreyi 150 Ml,179.95
2026-02-23 13:15:52,55,Rexona Invisible Black White Erkek Deodorant Roll On 50 Ml,199.95
2026-02-23 13:15:52,55,Palette Deluxe Saç Boyası 10-1 Küllü Açık Sarı,359.95
2026-02-23 13:15:52,55,Emotion Natural Breeze Deodorant Roll On 50 Ml,99.99
2026-02-23 13:15:52,55,Garnier Çarpıcı Renkler Saç Boyası 5.00 Açık Kahve,239.95
2026-02-23 13:15:52,55,Garnier Çarpıcı Renkler Saç Boyası 110 Ekstra Açık Elmas Sarısı,239.95
2026-02-23 13:15:52,55,Rexona Invisible Black White Kadın Deodorant Roll On 50 Ml,199.95
2026-02-23 13:15:52,55,Axe Dark Temptation Erkek Sprey Deodorant 150 Ml,179.95
2026-02-23 13:15:52,55,Garnier Color Naturals Saç Boyası 5.52 Çikolata Kahve,239.95
2026-02-23 13:15:52,55,Rexona Cotton Dry Deodorant Roll-On 50 Ml,199.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Okyanus Ferahlığı Oda Spreyi 500 Ml,199.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Japon Kiraz Çiçeği Oda Spreyi 500 Ml,199.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Gül Suyu 350 Ml,99.95
2026-02-23 13:15:52,55,Garnier Color Naturals Saç Boyası 6.00 Koyu Kumral,239.95
2026-02-23 13:15:52,55,Elseve Renk Koruyucu Bakım Şampuanı 300 Ml,149.95
2026-02-23 13:15:52,55,Blade Green Dream Erkek Deodorant Roll On 50 Ml,149.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Japon Kiraz Çiçeği Doğal Zeytinyağlı Sıvı Sabun 1.5 Lt,299.95
2026-02-23 13:15:52,55,Rexona Mystic Love %0 Alüminyum Kadın Sprey Deodorant 150 Ml,199.95
2026-02-23 13:15:52,55,Rexona Passion %0 Alüminyum 48 Saat Koruma Kadın Sprey Deodorant 150 Ml,199.95
2026-02-23 13:15:52,55,Palette Göz Alıcı Renkler Saç Boyası 7-1 Küllü Kumral,169.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Doğal Nane Özlü Diş Macunu 90 Ml,189.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Doğal Misvak Özlü Diş Macunu 90 Ml,189.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Doğal Karanfil Özlü Diş Macunu 90 Ml,189.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Doğal Karadut Özlü 2-6 Yaş Çocuk Diş Macunu 60 Ml,149.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Hawaii Ananas Kolonyası 400 Ml,149.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Doğal Kakao ve Kahve Özlü Diş Macunu 90 ml,189.95
2026-02-23 13:15:52,55,Eyüp Sabri Tuncer Doğal Bambu Karbonlu Diş Macunu 90 Ml,189.95
2026-02-23 13:15:52,55,Palette Göz Alıcı Renkler Saç Boyası 7-77 Yoğun Bakır,169.95
2026-02-23 13:15:52,55,Palette Göz Alıcı Renkler Saç Boyası 3-65 Çikolata Kahve,169.95
2026-02-23 13:15:52,55,Blade Mountaın Fresh Roll On 50 Ml,149.95
2026-02-23 13:15:52,55,Blade Cool Fresh Roll On 50 Ml,149.95
2026-02-23 13:15:52,55,Palette Kalıcı Doğal Renkler Saç Boyası 3-68 Kızıl Çikolata,169.95
2026-02-23 13:15:52,55,Palette Kalıcı Doğal Renkler Saç Boyası 7-0 Kumral,169.95
2026-02-23 13:15:52,56,Lav Terrra Meşrubat Bardağı 3 Lü,189.95
2026-02-23 13:15:52,56,Lav Frosty Dondurmalık 3 Lü,219.95
2026-02-23 13:15:52,56,Lav Archie Meşrubat Bardağı 4 Lü 390 CC,449.95
2026-02-23 13:15:52,56,Lav Archie Meşrubat Bardağı 4 Lü 370 CC,439.95
2026-02-23 13:15:52,56,Lav Helen Meşrubat Bardağı 3 Lü,189.95
2026-02-23 13:15:52,56,Lav Odin Çerezlik 4'lü,289.95
2026-02-23 13:15:52,56,Lav Odin Kahve Yanı Bardağı 3'lü,149.95
2026-02-23 13:15:52,58,Flormar Glitter Yarı Transparan & Parlak Bitişli Simli Oje No:42 Copper,159.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:89,84.99
2026-02-23 13:15:52,58,Flormar Glitter Yarı Transparan & Parlak Bitişli Simli Oje No:02,159.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:468,84.99
2026-02-23 13:15:52,58,Flormar Calcium Gel Besleyici & Güçlendirici Kalsiyumlu Oje Bazı/Tırnak Cilası,149.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:472,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:385,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:319,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:310,84.99
2026-02-23 13:15:52,58,Flormar Pearly Yarı Transparan & Parlak Bitişli Sedefli Oje No:PL451,129.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:077,84.99
2026-02-23 13:15:52,58,Flormar Let's Stop Tırnak Bakım Cilası,149.99
2026-02-23 13:15:52,58,Flormar Moisture Boost Nemlendirici & Besleyici Oje Bazı/Tırnak Cilası,149.99
2026-02-23 13:15:52,58,Flormar No More Breaks Besleyici & Kırılma Karşıtı Oje Bazı/Tırnak Cilası,149.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:0508,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:502,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:501,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:423,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:410,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:405,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:323,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:079,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:058,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:380,84.99
2026-02-23 13:15:52,58,Flormar Pearly Yarı Transparan & Parlak Bitişli Sedefli Oje No:PL390,129.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:465,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:464,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:456,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:352,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:313,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:301,84.99
2026-02-23 13:15:52,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:127,84.99
2026-02-23 13:15:52,59,Lpd Oscar Mangal Kömürü 1.5 Kg,89.95
2026-02-23 13:15:52,59,PİKNİK KULLAN-AT PLASTİK BARDAK OTOMAT 50'Lİ BEYAZ,34.95
2026-02-23 13:15:52,59,Piknik Tabak Orta 10 Lu,29.95
2026-02-23 13:15:52,60,Sera Şeffaf Eldiven L Beden 50'li,59.95
2026-02-23 13:15:52,60,Sera Şeffaf Eldiven M Beden 50'li,59.95
2026-02-23 13:15:52,60,Sera Şeffaf Eldiven S Beden 50'li,59.95
2026-02-23 13:15:52,60,Sera Doğal Hazır Kesilmiş Pişirme Kağıdı 10 Adet,69.95
2026-02-23 13:15:52,60,Sera Airfryer Pişirme Kağıdı 25 Adet,59.95
2026-02-23 13:15:52,60,Sera Orta Boy Çöp Poşeti Torbası 15 li,32.95
2026-02-23 13:15:52,60,Sera Tüy Toplayıcı 30'lu,39.95
2026-02-23 13:15:52,60,Sera Küçük Boy Çöp Poşeti Torbası 30 Lu,32.95
2026-02-23 13:15:52,60,Sera Nergis Kokulu Büzgülü Orta Boy Çöp Poşeti Torbası 15 Li,49.95
2026-02-23 13:15:52,60,Sera Nergis Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,49.95
2026-02-23 13:15:52,60,Sera Vanilya Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,54.95
2026-02-23 13:15:52,60,Sera Limon Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,64.95
2026-02-23 13:15:52,60,Sera Yeni Nesil Pişirme Kağıdı 10'lu,89.95
2026-02-23 13:15:52,60,Sera Fırın Torbası 8 Adet,49.95
2026-02-23 13:15:52,60,Sera Jumbo Boy Çöp Poşeti Torbası 10 Lu,99.95
2026-02-23 13:15:52,60,Sera Battal Boy Çöp Poşeti Torbası 10 Lu,89.95
2026-02-23 13:15:52,60,Sera Büyük Boy Çöp Poşeti Torbası 10 Lu,32.95
2026-02-23 13:15:52,60,Sera Banyo Boy Çöp Poşeti Torbası 30 Lu,29.95
2026-02-23 13:15:52,60,Sera Vanilya Kokulu Orta Boy Büzgülü Çöp Poşeti Torbası 15 Li,54.95
2026-02-23 13:15:52,60,Sera Limon Kokulu Büzgülü Orta Boy Çöp Poşeti Torbası 15 li,64.95
2026-02-23 13:15:52,60,Sera 196 Lı Buz Küpü Buz Torbası 7 Adet,24.95
2026-02-23 13:15:52,60,Sera Kilitli Poşet 12 Li,44.95
2026-02-23 13:15:52,60,Sera Büyük Boy 20 Li Buzdolabı Poşeti,24.95
2026-02-23 13:15:52,60,Sera Orta Boy 20 Li Buzdolabı Poşeti,24.95
2026-02-23 13:15:52,60,Sera Küçük Boy Buzdolabı Poşeti 40 lı,24.95
2026-02-23 13:15:52,60,Sera Orta Boy 20 Li Buzdolabı Poşeti 4 Al 3 Öde,64.95
2026-02-23 13:15:52,60,Sera Streç Film 33 Mt,79.95
2026-02-23 13:15:52,60,Sera Yağlı Pişirme Kağıdı 8 Mt,59.95
2026-02-23 13:15:52,60,Sera Hazır Kesilmiş Yağlı Pişirme Kağıdı 16'lı,59.95
2026-02-23 13:15:52,60,Sera Alüminyum Folyo 8 Mt,69.95
2026-02-23 13:15:52,61,Macromax Focus Otomatik Temizlik Seti,399.95
2026-02-23 13:15:52,61,Macromax Focus Black Otomatik Temizlik Seti,199.99
2026-02-23 13:15:52,61,Macromax Klasik Tırnak Koruyucu Oluklu Bulaşık Süngeri 5'li,79.95
2026-02-23 13:15:52,61,Macromax Mikrofiber Cam Bezi 2'li,119.95
2026-02-23 13:15:52,61,Macromax Airfryer Pişirme Kağıdı 20 Adet,129.95
2026-02-23 13:15:52,61,Macromax Mikrofiber Havlu Paspas,199.95
2026-02-23 13:15:52,61,Macromax Orta Boy Buzdolabı Poşeti 75 li,99.95
2026-02-23 13:15:52,61,Macromax Buzdolabı Poşeti Küçük Boy 100 li,99.95
2026-02-23 13:15:52,61,Macromax Profesyonel Çöp Poşeti Torbası Battal Boy 10 lu,99.95
2026-02-23 13:15:52,61,Macromax Streç Film 100 Mt Kesme Bıçağı Hediyeli,199.95
2026-02-23 13:15:52,61,Macromax Buzdolabı Poşeti Büyük Boy 50 li,99.95
2026-02-23 13:15:52,61,Macromax Profesyonel Çöp Poşeti Torbası Jumbo Boy 10 lu,129.95
2026-02-23 13:15:52,61,Macromax Çift Kilitli Poşet 12'li,89.95
2026-02-23 13:15:52,61,Macromax Klasik Yeşil Düz Sünger 5'li,79.95
2026-02-23 13:15:52,64,Selin Kolonya 900 Ml,171.95
2026-02-23 13:15:52,64,Pınar Sucuk Şölen 180 Gr,219.95
2026-02-23 13:15:52,64,Kahve Dünyası Orta Kavrulmuş Türk Kahvesi 100 Gr,79.95
2026-02-23 13:15:52,64,Torku Yarım Yağlı Yoğurt 2 Kg,144.95
2026-02-23 13:15:52,64,Binnur Klasik Beyaz Peynir Kg,399.95
2026-02-23 13:15:52,64,Solo Peçete Süper 200 Lü,99.95
2026-02-23 13:15:52,64,Süperfresh Milföy 1 Kg,179.95
2026-02-23 13:15:52,65,Semiz Otu Demet,69.95
2026-02-23 13:15:52,65,Portakal Sıkmalık Kg,42.95
2026-02-23 13:15:52,65,Kavun Kg,49.99
2026-02-23 13:15:52,65,Sarımsak Yerli Demet 250 Gr,99.9
2026-02-23 13:15:52,65,Taze Zencefil Adet 250 Gr,99.95
2026-02-23 13:15:52,65,Turp Fındık Demet,42.9
2026-02-23 13:15:52,65,Deniz Börülcesi Adet,24.95
2026-02-23 13:15:52,65,Domates Salkım Kg,62.9
2026-02-23 13:15:52,65,Elma Fuji Kg,169.9
2026-02-23 13:15:52,65,Patlıcan Topan Kg,149.9
2026-02-23 13:15:52,65,Soğan Taze Kg,114.95
2026-02-23 13:15:52,65,Mantar İstiridye Paket 350 Gr,149.95
2026-02-23 13:15:52,65,Domates Pembe Kg,94.9
2026-02-23 13:15:52,65,Reyhan Adet,44.95
2026-02-23 13:15:52,65,Biber Köy Kg,139.95
2026-02-23 13:15:52,65,Hindistan Cevizi Adet,122.9
2026-02-23 13:15:52,65,Ananas Adet,179.95
2026-02-23 13:15:52,65,Marul Göbekli Adet,74.95
2026-02-23 13:15:52,65,Patlıcan Kg,149.9
2026-02-23 13:15:52,65,Salatalık Silor Kg,199.9
2026-02-23 13:15:52,65,Marul Kıvırcık Adet,74.95
2026-02-23 13:15:52,65,Marul Aysberk Adet,84.95
2026-02-23 13:15:52,65,Domates Çeri Kg,84.95
2026-02-23 13:15:52,65,Fasulye Çalı Taze Kg,199.99
2026-02-23 13:15:52,65,Armut Santamaria Kg,159.9
2026-02-23 13:15:52,65,Patates Taze Küçük Kg,39.95
2026-02-23 13:15:52,65,Domates Sırık Kg,64.9
2026-02-23 13:15:52,65,Çilek Kg,319.95
2026-02-23 13:15:52,65,Soğan Yahnilik Adet,59.95
2026-02-23 13:15:52,65,Elma Granny Smith Kg,174.9
2026-02-23 13:15:52,66,Kivi Kg,189.9
2026-02-23 13:15:52,66,Armut Deveci Kg,124.9
2026-02-23 13:15:52,66,Cennet Elması Kg,149.95
2026-02-23 13:15:52,66,Portakal Sıkmalık Kg,42.95
2026-02-23 13:15:52,66,Kavun Kg,49.99
2026-02-23 13:15:52,66,Ayva Kg,269.9
2026-02-23 13:15:52,66,Mandalina Murcot Kg,74.95
2026-02-23 13:15:52,66,Yaban Mersini Paket-Blueberry 125Gr,159.95
2026-02-23 13:15:52,66,Kumkuat Tropik Meyve Adet 300 Gr,49.95
2026-02-23 13:15:52,66,Pomelo Tropik Meyve Adet,139.9
2026-02-23 13:15:52,66,Elma Fuji Kg,169.9
2026-02-23 13:15:52,66,Greyfurt Kg,59.95
2026-02-23 13:15:52,66,Mango Adet,99.9
2026-02-23 13:15:52,66,Mayhoş Nar Kg,159.9
2026-02-23 13:15:52,66,Hindistan Cevizi Adet,122.9
2026-02-23 13:15:52,66,Ananas Adet,179.95
2026-02-23 13:15:52,66,Armut Santamaria Kg,159.9
2026-02-23 13:15:52,66,Elma Granny Smith Kg,174.9
2026-02-23 13:15:52,66,Elma Starking Kg,139.9
2026-02-23 13:15:52,66,Elma Golden Kg,139.9
2026-02-23 13:15:52,66,Muz İthal Kg,144.9
2026-02-23 13:15:52,67,Limon Kg,129.9
2026-02-23 13:15:52,67,Pazı Adet,34.9
2026-02-23 13:15:52,67,Balkabağı Kg,49.95
2026-02-23 13:15:52,67,Pancar Kg,64.95
2026-02-23 13:15:52,67,Kırmızı Turp Kg,34.9
2026-02-23 13:15:52,67,Sarımsak Yerli Demet 250 Gr,99.9
2026-02-23 13:15:52,67,Beyaz Turp Kg,34.9
2026-02-23 13:15:52,67,Patates Tatlı Tropik Sebze Kg,129.95
2026-02-23 13:15:52,67,Biber Şili Acı Kg,138.9
2026-02-23 13:15:52,67,Taze Zencefil Adet 250 Gr,99.95
2026-02-23 13:15:52,67,Turp Fındık Demet,42.9
2026-02-23 13:15:52,67,Deniz Börülcesi Adet,24.95
2026-02-23 13:15:52,67,Domates Salkım Kg,62.9
2026-02-23 13:15:52,67,Brüksel Lahana Paket,109.9
2026-02-23 13:15:52,67,Marul Lolorosso,69.99
2026-02-23 13:15:52,67,Patlıcan Topan Kg,149.9
2026-02-23 13:15:52,67,Soğan Taze Kg,114.95
2026-02-23 13:15:52,67,Mantar İstiridye Paket 350 Gr,149.95
2026-02-23 13:15:52,67,Soğan Beyaz Kg,64.9
2026-02-23 13:15:52,67,Domates Pembe Kg,94.9
2026-02-23 13:15:52,67,Reyhan Adet,44.95
2026-02-23 13:15:52,67,Biber Köy Kg,139.95
2026-02-23 13:15:52,67,Marul Göbekli Adet,74.95
2026-02-23 13:15:52,67,Patlıcan Kg,149.9
2026-02-23 13:15:52,67,Salatalık Silor Kg,199.9
2026-02-23 13:15:52,67,Mantar Kültür Paket 350 Gr,74.95
2026-02-23 13:15:52,67,Marul Kıvırcık Adet,74.95
2026-02-23 13:15:52,67,Marul Aysberk Adet,84.95
2026-02-23 13:15:52,67,Domates Çeri Kg,84.95
2026-02-23 13:15:52,69,"Çamlıca Gazoz 2,5 Lt",69.95
2026-02-23 13:15:52,69,Çamlıca Portakallı Gazoz 2.5 Lt,69.95
2026-02-23 13:15:52,69,Çamlıca Gazoz 1.5 Lt,54.95
2026-02-23 13:15:52,69,Çamlıca Portakallı Gazoz 1.5 Lt,54.95
2026-02-23 13:15:52,69,Ülker Antep Fıstıklı Milfoy 28 Gr,20.0
2026-02-23 13:15:52,69,Cola Turka 1 Lt,49.95
2026-02-23 13:15:52,69,Cola Turka 2.5 Lt,69.95
2026-02-23 13:15:52,69,Cornflakes Mısır Gevreği 400 Gr,144.95
2026-02-23 13:15:52,69,Cola Turka 330 Ml,34.95
2026-02-23 13:15:52,69,Ülker Kremini Vişneli Şeker 44 Gr,23.0
2026-02-23 13:15:52,69,Hero Baby Armut Ananas Şeftali Kavanoz Mama 120 Ge,36.95
2026-02-23 13:15:52,69,Ülker Bitter Kare Çikolata %60 Kakaolu 60 Gr,69.95
2026-02-23 13:15:52,69,Ülker Kremalı Sandviç Bisküvi 8'li 488 Gr,94.5
2026-02-23 13:15:52,69,Ülker Bitter Damla Çikolata 120 Gr,139.95
2026-02-23 13:15:52,69,Caramio Bitter Baton Çikolata 35 Gr,14.95
2026-02-23 13:15:52,69,Ülker Çizi Peynirli Kraker 4'lü 280 Gr,56.0
2026-02-23 13:15:52,69,Ülker Bütün Antep Fıstıklı Sütlü Baton Çikolata 30 Gr,52.5
2026-02-23 13:15:52,69,Ülker Albeni Tane Tane 29 Gr,28.0
2026-02-23 13:15:52,69,Ülker Bütün Antep Fıstıklı %60 Bitter Çikolata 65 Gr,104.95
2026-02-23 13:15:52,69,Alpella 3Gen Beyaz Gofret 28 Gr,16.0
2026-02-23 13:15:52,69,Ülker Çokokrem 400 Gr,112.5
2026-02-23 13:15:52,69,Hero Baby Şeftali Muz Püreli Kavanoz Mama 125 Gr,36.95
2026-02-23 13:15:52,69,Ülker Kremalı Rondo Çilekli Bisküvi 61 Gr,13.0
2026-02-23 13:15:52,69,Ülker Metro Sütlü Çikolatalı Kaplı Karamel & Nugalı Bar 36 Gr,17.0
2026-02-23 13:15:52,69,Biskrem Kakaolu 100 Gr,25.0
2026-02-23 13:15:52,69,Dankek Pöti Muffin Kek Meyveli 35 Gr,10.0
2026-02-23 13:15:52,69,Cafe Crown 2'si 1 Arada Şekersiz Kahve 11 Gr,9.5
2026-02-23 13:15:52,69,Cafe Crown Gold Ekonomik Paket 100 Gr,198.95
2026-02-23 13:15:52,69,Hero Baby Yulaflı Karışık Meyve Püreli Kavanoz Mama 125 Gr,36.95
2026-02-23 13:15:52,69,Ülker Yupo Jelly Kolalı Jelibon 80 Gr,32.5
2026-02-23 13:15:52,69,Ülker Pembo Tutti Frutti Aromalı Sakız 22.5 Gr,13.5
2026-02-23 13:15:52,69,Ülker Yupo Metre Kola Aromalı 50 Gr,17.5
2026-02-23 13:15:52,69,Ülker Yupo Metre Çilek Aromalı 50 Gr,17.5
2026-02-23 13:15:52,69,"Ülker Çilekli Kanky Bulut Kornet Gofret 26,5 Gr",19.0
2026-02-23 13:15:52,69,Ülker 8 Kek Mini Muzlu 162 Gr,44.95
2026-02-23 13:15:52,70,Şölen Biscolata Stix Karamel Parçacıklı 36 Gr,30.0
2026-02-23 13:15:52,70,Lay's Yoğurt Mevsim Yeşillikleri Patates Cipsi Süper Boy 125 Gr,59.95
2026-02-23 13:15:52,70,Big Babol Fruit Mix Poşet 80 Gr,74.95
2026-02-23 13:15:52,71,Peyman Nutzz Popzz Peynir Aromalı 100 Gr,30.0
2026-02-23 13:15:52,71,Peyman Nutzz Popzz Kızartılmış Soğan 90 Gr,30.0
2026-02-23 13:15:52,71,Peyman Nutzz Popzz Acı Baharat Aromalı 100 Gr,30.0
2026-02-23 13:15:52,71,Magnum Mini Klasik 330 Ml 6 lı,324.95
2026-02-23 13:15:52,71,"Magnum Mini Double Çikolata, Karadut & Böğürtlen, Karamel Dondurma (6'lı)",324.95
2026-02-23 13:15:52,71,Algida Magnum Mini Badem Dondurma 345 Ml,324.95
2026-02-23 13:15:52,71,Peyman Nutzz Fıstık-Badem Popcorn 85 Gr,35.0
2026-02-23 13:15:52,71,Peyman Nutzz Mevsim Yeşillikli & Parmesanlı Popcorn 85 Gr,35.0
2026-02-23 13:15:52,71,Peyman Nutzz Popcorn Klasik 105 Gr,35.0
2026-02-23 13:15:52,71,Magnum Mini Cookie & Badem Dondurma 345 Ml,324.95
2026-02-23 13:15:52,71,Kula Sade Maden Suyu 200 Ml x 6 lı,51.0
2026-02-23 13:15:52,71,Magnum Mini Classic-Badem-Beyaz Dondurma 345 Ml 6'lı,324.95
2026-02-23 13:15:52,71,Şölen Karamelli Luppo 7 li 182Gr,78.95
2026-02-23 13:15:52,71,Eti Hoşbeş Hindistan Cevizli 142 Gr,54.95
2026-02-23 13:15:52,71,Şölen Kakaolu Luppo 8 Li 184 Gr,78.95
2026-02-23 13:15:52,71,Şölen Şütlü Luppo 8 Li 184 Gr,78.95
2026-02-23 13:15:52,71,Eti Çilekli Hoşbeş 142 Gr,54.95
2026-02-23 13:15:52,71,Eti Fındıklı Hoşbeş 142 Gr,54.95
2026-02-23 13:15:52,71,Eti Kakaolu Hoşbeş 142 Gr,54.95
2026-02-23 13:15:52,72,"Perwoll Siyah Sıvı Çamaşır Deterjan 2,97 Lt",299.95
2026-02-23 13:15:52,72,Perwoll Geliştirmiş Renkli Sıvı Çamaşır Deterjan 1.5 Lt,139.95
2026-02-23 13:15:52,72,"Perwoll Geliştirilmiş Renkli Sıvı Çamaşır Deterjan 2,97 Lt",299.95
2026-02-23 13:15:52,72,Bref Power Aktif Çam Tuvalet Bloğu 2'li Paket,139.95
2026-02-23 13:15:52,72,Bref Power Aktiv Çam Tuvalet Bloğu 50 Gr,59.95
2026-02-23 13:15:52,72,Palette Deluxe Saç Boyası 10-1 Küllü Açık Sarı,359.95
2026-02-23 13:15:52,72,Blendax Yasemin Özlü Şampuan 500 Ml,99.95
2026-02-23 13:15:52,72,Fa Sport Erkek Deodorant Roll On 50 Ml,127.95
2026-02-23 13:15:52,72,Fa Aqua Kadın Deodorant Roll On 50 Ml,127.95
2026-02-23 13:15:52,72,Fa Pink Passion Kadın Roll-on 50 Ml,127.95
2026-02-23 13:15:52,72,Pril Amasya Elması Elde Yıkama Sıvı Bulaşık Deterjanı 1350 Gr,129.95
2026-02-23 13:15:52,72,Persil Power Jel Color Sıvı Çamaşır Deterjanı 1.69 Lt,279.95
2026-02-23 13:15:52,72,Persil Power Jel Gül Sıvı Çamaşır Deterjanı 1.69 Lt,279.95
2026-02-23 13:15:52,72,"Persil Color Toz Çamaşır Deterjanı 1,5 Kg",137.95
2026-02-23 13:15:52,72,"Persil Gülün Büyüsü Toz Çamaşır Deterjanı 1,5 Kg",137.95
2026-02-23 13:15:52,72,Pril Excellence Bulaşık Kapsülü 40'lı,344.95
2026-02-23 13:15:52,72,Persil Gülün Büyüsü Toz Çamaşır Deterjanı 7 Kg,359.95
2026-02-23 13:15:52,72,Persil Color Toz Çamaşır Deterjanı 7 Kg,359.95
2026-02-23 13:15:52,72,Palette Göz Alıcı Renkler Saç Boyası 7-1 Küllü Kumral,169.95
2026-02-23 13:15:52,72,Dixi Bref Gül Yüzey Temizleyici 2.5 Lt,139.95
2026-02-23 13:15:52,72,Dixi Bref Çam Yüzey Temizleyici 2.5 Lt,139.95
2026-02-23 13:15:52,72,Pril Excellence Bulaşık Kapsülü 22'li,209.95
2026-02-23 13:15:52,72,Palette Göz Alıcı Renkler Saç Boyası 7-77 Yoğun Bakır,169.95
2026-02-23 13:15:52,72,Palette Göz Alıcı Renkler Saç Boyası 3-65 Çikolata Kahve,169.95
2026-02-23 13:15:52,72,Blendax Kepeğe Karşı Etkili Şampuan 500 Ml,99.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 3-68 Kızıl Çikolata,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 7-0 Kumral,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 8-0 Bal Köpüğü,169.95
2026-02-23 13:15:52,72,Palette Kalıcı Doğal Renkler Saç Boyası 6-0 Koyu Kumral,169.95
