id,sku,name,brand,category,regular_price,shown_price,discount_rate,unit,status,image_url,product_url
20000027270000,27270000,Muz Yerli Kg,Reyondan,Egzotik Meyveler,89.5,89.5,0,GRAM,IN_SALE,,https://www.migros.com.tr/muz-yerli-kg-p-1a01b70
20000027260002,27260002,Limon Kg,Reyondan,Narenciye,99.95,99.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/limon-kg-p-19ff462
20000027304007,27304007,Portakal Kg,Reyondan,Narenciye,43.95,43.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/portakal-kg-p-1a0a047
20000027287013,27287013,Mandalina Murcot,Reyondan,Narenciye,49.95,49.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/mandalina-murcot-p-1a05de5
20000027501003,27501003,Ananas Adet,Reyondan,Egzotik Meyveler,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/ananas-adet-p-1a3a1cb
20000027300001,27300001,Portakal Sıkma File Kg,Reyondan,Narenciye,39.9,39.9,0,GRAM,IN_SALE,,https://www.migros.com.tr/portakal-sikma-file-kg-p-1a090a1
20000027290000,27290000,Nar Kg,Reyondan,Sert Meyveler,92.5,92.5,0,GRAM,IN_SALE,,https://www.migros.com.tr/nar-kg-p-1a06990
20000027133000,27133000,Elma Granny Smith Kg,Reyondan,Sert Meyveler,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-granny-smith-kg-p-19e0448
20000027136000,27136000,Elma Gala Kg,Reyondan,Sert Meyveler,99.95,99.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-gala-kg-p-19e1000
20000027135000,27135000,Elma Starking Kg,Reyondan,Sert Meyveler,109.95,109.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-starking-kg-p-19e0c18
20000027060000,27060000,Ceviz Kabuklu Kg,Reyondan,Kabuklu Kuruyemiş,249.95,249.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/ceviz-kabuklu-kg-p-19ce720
20000028010004,28010004,Avokado Adet,Reyondan,Egzotik Meyveler,54.95,54.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/avokado-adet-p-1ab6614
20000027250000,27250000,Kivi Kg,Reyondan,Egzotik Meyveler,134.95,134.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/kivi-kg-p-19fcd50
20000027025000,27025000,Armut Deveci Kg,Reyondan,Sert Meyveler,99.95,99.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/armut-deveci-kg-p-19c5e68
20000027585012,27585012,Yaban Mersini 125 G,Excelente,Egzotik Meyveler,99.95,99.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/yaban-mersini-125-g-p-1a4e9f4
20000027081000,27081000,Çilek Kg,Reyondan,Yumuşak Meyveler,329.95,329.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/cilek-kg-p-19d3928
20000027134512,27134512,Elma Fuji Kg,Reyondan,Sert Meyveler,99.95,99.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-fuji-kg-p-19e0a30
20000027162000,27162000,Greyfurt Kan Kg,Reyondan,Narenciye,39.9,39.9,0,GRAM,IN_SALE,,https://www.migros.com.tr/greyfurt-kan-kg-p-19e7590
20000027139136,27139136,Elma Pink Lady Kg,Reyondan,Sert Meyveler,109.95,109.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-pink-lady-kg-p-19e1c40
20000027030000,27030000,Ayva Kg,Reyondan,Sert Meyveler,199.95,199.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/ayva-kg-p-19c71f0
20000027134000,27134000,Elma Golden Kg,Reyondan,Sert Meyveler,109.95,109.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-golden-kg-p-19e0830
20000027136001,27136001,Elma Gala Pazar Kg,Reyondan,Sert Meyveler,74.95,74.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/elma-gala-pazar-kg-p-19e1001
20000028015909,28015909,Verita Gurme Yemeye Hazır Avokado Adet,Verita,Egzotik Meyveler,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/verita-gurme-yemeye-hazir-avokado-adet-p-1ab7d25
20000027028000,27028000,Armut Santa Maria Kg,Reyondan,Sert Meyveler,119.95,119.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/armut-santa-maria-kg-p-19c6a20
20000027338086,27338086,Üzüm Beyaz İthal 500 G Paket Adet,Reyondan,Yumuşak Meyveler,199.95,199.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/uzum-beyaz-ithal-500-g-paket-adet-p-1a12566
20000027580003,27580003,Mango Adet,Reyondan,Egzotik Meyveler,89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/mango-adet-p-1a4d663
20000027060122,27060122,Trakya Cevizi Kg,Reyondan,Kabuklu Kuruyemiş,299.95,299.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/trakya-cevizi-kg-p-19ce79a
20000027540040,27540040,Kiraz Yer (Altın Çilek) 100 G,Excelente,Egzotik Meyveler,119.95,119.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kiraz-yer-altin-cilek-100-g-p-1a43a48
20000027151000,27151000,Yer Fıstığı Kg,Reyondan,Kabuklu Kuruyemiş,149.95,149.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/yer-fistigi-kg-p-19e4a98
20000027570004,27570004,Excelente Demirhindi Paket 225 G,Excelente,Egzotik Meyveler,159.95,159.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/excelente-demirhindi-paket-225-g-p-1a4af54
20000027250010,27250010,M Life Organik Kivi Kg,M Life,Egzotik Meyveler,149.95,149.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/m-life-organik-kivi-kg-p-19fcd5a
20000027520003,27520003,Hindistan Cevizi Adet,Reyondan,Egzotik Meyveler,69.95,69.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/hindistan-cevizi-adet-p-1a3ec03
20000027338027,27338027,Üzüm Çekirdeksiz Kırmızı İthal Kg,Reyondan,Yumuşak Meyveler,299.95,299.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/uzum-cekirdeksiz-kirmizi-ithal-kg-p-1a1252b
20000027268040,27268040,Verita Limes 3'lü Paket,Verita,Egzotik Meyveler,449.95,449.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/verita-limes-3lu-paket-p-1a013c8
20000027112003,27112003,Erik Angelica Kg,Reyondan,Yumuşak Meyveler,229.95,229.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/erik-angelica-kg-p-19db243
20000027058017,27058017,Verita Böğürtlen 125 G Paket,Verita,Egzotik Meyveler,429.95,429.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/verita-bogurtlen-125-g-paket-p-19cdf61
20000027400009,27400009,Excelente Altın Çilek Paket 100 G,Excelente,Egzotik Meyveler,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/excelente-altin-cilek-paket-100-g-p-1a21749
20000027540051,27540051,Verita Yer Kirazı (Altın Çilek) 100 G,Verita,Egzotik Meyveler,169.95,169.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/verita-yer-kirazi-altin-cilek-100-g-p-1a43a53
20000027550004,27550004,Verita Demirhindi 225 G,Verita,Egzotik Meyveler,239.95,239.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/verita-demirhindi-225-g-p-1a46134
20000027585013,27585013,Verita Pitahaya Adet,Verita,Egzotik Meyveler,359.95,359.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/verita-pitahaya-adet-p-1a4e9f5
20000027020188,27020188,Armut Konferans Kg,Reyondan,Sert Meyveler,129.95,129.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/armut-konferans-kg-p-19c4b9c
20000027338085,27338085,Üzüm Mix 500 G Paket Adet,Reyondan,Yumuşak Meyveler,199.95,199.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/uzum-mix-500-g-paket-adet-p-1a12565
20000027060126,27060126,El Kırması Kabuklu Badem Paket Adet 500 G,Reyondan,Kabuklu Kuruyemiş,299.95,299.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/el-kirmasi-kabuklu-badem-paket-adet-500-g-p-19ce79e
20000028290036,28290036,Patates Kg,Reyondan,"Patates, Soğan, Sarımsak",24.9,24.9,0,GRAM,IN_SALE,,https://www.migros.com.tr/patates-kg-p-1afabf4
20000028420000,28420000,Soğan Kuru Dökme Kg,Reyondan,"Patates, Soğan, Sarımsak",13.95,13.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/sogan-kuru-dokme-kg-p-1b1a7a0
20000028260009,28260009,Maydanoz Adet,Reyondan,"Otlar, Yeşillikler",27.95,27.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/maydanoz-adet-p-1af36a9
20000028129017,28129017,Havuç Beypazarı Paket Kg,Reyondan,Mevsim Sebzeleri,59.95,59.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/havuc-beypazari-paket-kg-p-1ad36f9
20000028087000,28087000,Domates Salkım Kg,Reyondan,Mevsim Sebzeleri,79.95,79.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/domates-salkim-kg-p-1ac92d8
20000028060009,28060009,Dereotu Adet,Reyondan,"Otlar, Yeşillikler",29.95,29.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dereotu-adet-p-1ac2969
20000028130013,28130013,Hıyar Badem Paket Kg,Reyondan,Mevsim Sebzeleri,149.95,149.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/hiyar-badem-paket-kg-p-1ad3add
20000028340009,28340009,Roka Demet,Reyondan,"Otlar, Yeşillikler",27.95,27.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/roka-demet-p-1b06f29
20000028091000,28091000,Domates Kokteyl Kg,Reyondan,Mevsim Sebzeleri,89.95,89.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/domates-kokteyl-kg-p-1aca278
20000028130000,28130000,Hıyar Kg,Reyondan,Mevsim Sebzeleri,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/hiyar-kg-p-1ad3ad0
20000028051000,28051000,Biber Çarliston Kg,Reyondan,Mevsim Sebzeleri,109.95,109.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/biber-carliston-kg-p-1ac0638
20000028360089,28360089,Salata Kıvırcık Adet,Reyondan,"Otlar, Yeşillikler",74.95,74.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/salata-kivircik-adet-p-1b0bd99
20000028053000,28053000,Biber Kırmızı Kg,Reyondan,Mevsim Sebzeleri,129.95,129.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/biber-kirmizi-kg-p-1ac0e08
20000028395002,28395002,Soğan Taze Demet,Reyondan,"Otlar, Yeşillikler",69.95,69.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/sogan-taze-demet-p-1b145fa
20000028080000,28080000,Domates Kg,Reyondan,Mevsim Sebzeleri,54.9,54.9,0,GRAM,IN_SALE,,https://www.migros.com.tr/domates-kg-p-1ac7780
20000028379700,28379700,Eurofresh Yıkanmış Hazır Ispanak 700 G,Eurofresh,"Otlar, Yeşillikler",89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-yikanmis-hazir-ispanak-700-g-p-1b10a34
20000028180000,28180000,Brokoli Kg,Reyondan,Mevsim Sebzeleri,89.95,89.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/brokoli-kg-p-1adfe20
20000028170000,28170000,Karnabahar Kg,Reyondan,Mevsim Sebzeleri,44.9,44.9,0,GRAM,IN_SALE,,https://www.migros.com.tr/karnabahar-kg-p-1add710
20000028370016,28370016,Atom Salata Adet,Reyondan,"Doğranmış, Ayıklanmış Sebzeler",89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/atom-salata-adet-p-1b0e460
20000028160000,28160000,Kabak Sakız Kg,Reyondan,Mevsim Sebzeleri,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/kabak-sakiz-kg-p-1adb000
20000028230000,28230000,Lahana Kırmızı Kg,Reyondan,Mevsim Sebzeleri,39.95,39.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/lahana-kirmizi-kg-p-1aec170
20000028190000,28190000,Kereviz Kg,Reyondan,Mevsim Sebzeleri,47.5,47.5,0,GRAM,IN_SALE,,https://www.migros.com.tr/kereviz-kg-p-1ae2530
20000028333129,28333129,Migros Pırasa Paket Kg,Migros,"Otlar, Yeşillikler",69.95,69.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/migros-pirasa-paket-kg-p-1b05449
20000028303000,28303000,Patlıcan Kemer Kg,Reyondan,Mevsim Sebzeleri,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/patlican-kemer-kg-p-1afde98
20000028380099,28380099,Pancar Kg,Reyondan,Mevsim Sebzeleri,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/pancar-kg-p-1b10bc3
20000028089034,28089034,Domates Pembe Kg,Reyondan,Mevsim Sebzeleri,109.95,109.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/domates-pembe-kg-p-1ac9aca
20000028280009,28280009,Nane Adet,Reyondan,"Otlar, Yeşillikler",36.95,36.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/nane-adet-p-1af84c9
20000028054000,28054000,Biber Sivri Kg,Reyondan,Mevsim Sebzeleri,119.95,119.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/biber-sivri-kg-p-1ac11f0
20000028470009,28470009,Turp Kırmızı Kg,Reyondan,"Otlar, Yeşillikler",47.95,47.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/turp-kirmizi-kg-p-1b26af9
20000028210000,28210000,Lahana Beyaz Kg,Reyondan,Mevsim Sebzeleri,19.9,19.9,0,GRAM,IN_SALE,,https://www.migros.com.tr/lahana-beyaz-kg-p-1ae7350
20000028120036,28120036,Havuç Çıtır 250 G Paket Adet,Reyondan,Mevsim Sebzeleri,19.95,19.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/havuc-citir-250-g-paket-adet-p-1ad13e4
20000028054104,28054104,Köy Biberi  Kg,Reyondan,Mevsim Sebzeleri,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/koy-biberi-kg-p-1ac1258
20000028330006,28330006,Pırasa Demet Adet,Reyondan,"Otlar, Yeşillikler",44.95,44.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/pirasa-demet-adet-p-1b04816
20000028052000,28052000,Biber Dolmalık Kg,Reyondan,Mevsim Sebzeleri,139.95,139.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/biber-dolmalik-kg-p-1ac0a20
20000028250009,28250009,Marul Adet,Reyondan,"Otlar, Yeşillikler",69.95,69.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/marul-adet-p-1af0f99
20000028600001,28600001,Zencefil Kg,Reyondan,Egzotik Sebzeler,249.95,249.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/zencefil-kg-p-1b466c1
20000028100004,28100004,Enginar Adet,Reyondan,"Otlar, Yeşillikler",89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/enginar-adet-p-1acc5a4
20000028293023,28293023,Patates Tatlı İthal Kg,Reyondan,Egzotik Sebzeler,99.95,99.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/patates-tatli-ithal-kg-p-1afb79f
20000028089127,28089127,Erüst Mini Mini Domates 250 G,Erüst,Mevsim Sebzeleri,59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-mini-mini-domates-250-g-p-1ac9b27
20000028253040,28253040,Eurofresh Yıkanmış Marul Mix Salata 170 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",84.95,84.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-yikanmis-marul-mix-salata-170-g-p-1af1b70
20000028120098,28120098,Havuç Siyah Kg,Reyondan,Mevsim Sebzeleri,59.95,59.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/havuc-siyah-kg-p-1ad1422
20000028352074,28352074,Aressa Soyulmuş Sarımsak 100 G,Aressa,"Patates, Soğan, Sarımsak",89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/aressa-soyulmus-sarimsak-100-g-p-1b09e4a
20000028150001,28150001,Kabak Helvacı Paket Kg,Reyondan,Mevsim Sebzeleri,129.95,129.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/kabak-helvaci-paket-kg-p-1ad88f1
20000028245100,28245100,Mantar Kestane Paket 350 G,Reyondan,Egzotik Sebzeler,99.95,99.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/mantar-kestane-paket-350-g-p-1aefc6c
20000028140099,28140099,Ispanak Kg,Reyondan,"Otlar, Yeşillikler",99.95,99.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/ispanak-kg-p-1ad6243
20000028100018,28100018,Enginar 3'lü Kova,Reyondan,"Otlar, Yeşillikler",279.95,279.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/enginar-3lu-kova-p-1acc5b2
20000028297047,28297047,M Life Organik Patates Mor Kg,M Life,"Patates, Soğan, Sarımsak",59.95,59.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/m-life-organik-patates-mor-kg-p-1afc757
20000028310039,28310039,Freshes Haşlanmış Kırmızı Pancar 400 G,Freshes,"Doğranmış, Ayıklanmış Sebzeler",129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/freshes-haslanmis-kirmizi-pancar-400-g-p-1affa17
20000028320005,28320005,Pazı Demet,Reyondan,"Otlar, Yeşillikler",54.95,54.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/pazi-demet-p-1b02105
20000028220001,28220001,Lahana Brüksel 500 G Paket Adet,Reyondan,Mevsim Sebzeleri,79.95,79.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/lahana-bruksel-500-g-paket-adet-p-1ae9a61
20000028379696,28379696,Eurofresh Doğranmş Karışık Akdeniz Salata 150 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",99.95,99.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-dogranms-karisik-akdeniz-salata-150-g-p-1b10a30
20000028200015,28200015,Kuzu Kulağı Demet,Reyondan,"Otlar, Yeşillikler",54.95,54.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kuzu-kulagi-demet-p-1ae4c4f
20000028089140,28089140,Tatlı Domates 250 G Paket Adet,Reyondan,Mevsim Sebzeleri,49.95,49.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/tatli-domates-250-g-paket-adet-p-1ac9b34
20000028990030,28990030,Eurofresh Fresh Mix 200 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",74.95,74.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-fresh-mix-200-g-p-1ba5a4e
20000028379698,28379698,Eurofresh Doğranmış Göbek Salata (Parça) 200 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",64.95,64.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-dogranmis-gobek-salata-parca-200-g-p-1b10a32
20000028129056,28129056,Eurofresh Havuç - Turp Karışımı 300 Gr,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",64.95,64.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-havuc-turp-karisimi-300-gr-p-1ad3720
20000028253039,28253039,Eurofresh Yıkanmış Kıvırcık Marul 150 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",54.95,54.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-yikanmis-kivircik-marul-150-g-p-1af1b6f
20000028250541,28250541,Migros Yemeye Hazır Doğranmış Kap Salata 200 G,Migros,"Doğranmış, Ayıklanmış Sebzeler",59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/migros-yemeye-hazir-dogranmis-kap-salata-200-g-p-1af11ad
20000028250540,28250540,Migros Yemeye Hazır Karışık Kap Salata 200 G,Migros,"Otlar, Yeşillikler",59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/migros-yemeye-hazir-karisik-kap-salata-200-g-p-1af11ac
20000028147001,28147001,Ispanak 700 G Paket Adet,Reyondan,"Otlar, Yeşillikler",89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/ispanak-700-g-paket-adet-p-1ad7d39
20000028379695,28379695,Eurofresh Yıkanmış Yaprak Marul 250 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",63.95,63.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-yikanmis-yaprak-marul-250-g-p-1b10a2f
20000028210031,28210031,Eurofresh Yıkanmış Beyaz Lahana 400 Gr,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",64.95,64.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-yikanmis-beyaz-lahana-400-gr-p-1ae736f
20000028230062,28230062,Migros Yemeye Hazır Doğranmış Kırmızı Lahana Kap Salata 250 G,Migros,"Doğranmış, Ayıklanmış Sebzeler",59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/migros-yemeye-hazir-dogranmis-kirmizi-lahana-kap-salata-250-g-p-1aec1ae
20000028490019,28490019,Yurtalan Asma Yaprağı 500 G,Yurtalan,"Otlar, Yeşillikler",279.95,279.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/yurtalan-asma-yapragi-500-g-p-1b2b923
20000028510121,28510121,Si&Ha Kurutulmuş Dolmalık Patlıcan 25'li Paket Adet,Si&Ha,Kuru Sebzeler,174.95,174.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/siha-kurutulmus-dolmalik-patlican-25li-paket-adet-p-1b307a9
20000028990026,28990026,Bodrum Ginger Zerdeçal 150 G Paket Adet,Reyondan,Egzotik Sebzeler,99.95,99.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/bodrum-ginger-zerdecal-150-g-paket-adet-p-1ba5a4a
20000028379117,28379117,Erüst Salata Karışık 150 G Adet,Erüst,"Doğranmış, Ayıklanmış Sebzeler",144.95,144.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-salata-karisik-150-g-adet-p-1b107ed
20000028089026,28089026,Domates Yerli Kg,Reyondan,Mevsim Sebzeleri,119.95,119.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/domates-yerli-kg-p-1ac9ac2
20000028080035,28080035,M Life Organik Domates Tarla Kg,M Life,Mevsim Sebzeleri,119.95,119.95,0,GRAM,IN_SALE,,https://www.migros.com.tr/m-life-organik-domates-tarla-kg-p-1ac77a3
20000028180902,28180902,Erüst Kişniş 25 G,Erüst,"Doğranmış, Ayıklanmış Sebzeler",159.95,159.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-kisnis-25-g-p-1ae01a6
20000028145001,28145001,Kök Ispanak 500 Gr Erüst,Erüst,"Doğranmış, Ayıklanmış Sebzeler",159.95,159.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kok-ispanak-500-gr-erust-p-1ad7569
20000028120492,28120492,Migros Yemeye Hazır Lahana Havuç Kap Salata 200 G,Migros,Mevsim Sebzeleri,59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/migros-yemeye-hazir-lahana-havuc-kap-salata-200-g-p-1ad15ac
20000028344753,28344753,Migros Yemeye Hazır Roka Kap Salata 200 G,Migros,"Otlar, Yeşillikler",99.95,99.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/migros-yemeye-hazir-roka-kap-salata-200-g-p-1b081b1
20000028340036,28340036,Roka Mini 125 G Erüst,Erüst,"Doğranmış, Ayıklanmış Sebzeler",174.95,174.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/roka-mini-125-g-erust-p-1b06f44
20000028309050,28309050,Excelente Zerdeçal Paket,Excelente,Egzotik Sebzeler,79.95,79.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/excelente-zerdecal-paket-p-1aff63a
20000028310003,28310003,Freshes Haşlanmış Kırmızı Küp Pancar 200 G,Freshes,"Doğranmış, Ayıklanmış Sebzeler",89.95,89.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/freshes-haslanmis-kirmizi-kup-pancar-200-g-p-1aff9f3
20000028990038,28990038,Erüst Salkım Çeri Domates 250 G,Erüst,Mevsim Sebzeleri,74.95,74.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-salkim-ceri-domates-250-g-p-1ba5a56
20000028490004,28490004,Alaşehir Asma Yaprağı 455 G,Reyondan,"Otlar, Yeşillikler",279.95,279.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/alasehir-asma-yapragi-455-g-p-1b2b914
20000028089132,28089132,Garliko Kurutulmuş Domates 200 G Paket Adet,Dünya Hayat,Kuru Sebzeler,199.95,199.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/garliko-kurutulmus-domates-200-g-paket-adet-p-1ac9b2c
20000028033032,28033032,Si&ha Salamura Bamya 530 G,Si&Ha,"Doğranmış, Ayıklanmış Sebzeler",279.95,279.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/siha-salamura-bamya-530-g-p-1abc008
20000028082604,28082604,Erüst Gökkuşağı Domates Mix 500 G,Erüst,Mevsim Sebzeleri,69.95,69.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-gokkusagi-domates-mix-500-g-p-1ac81ac
20000028119906,28119906,Erüst Fesleğen Taze 25 G Paket,Erüst,"Doğranmış, Ayıklanmış Sebzeler",159.95,159.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-feslegen-taze-25-g-paket-p-1ad1362
20000028990031,28990031,Eurofresh Chef Salata 230 G,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",99.95,99.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-chef-salata-230-g-p-1ba5a4f
20000028999239,28999239,Eurofresh Yıkanmış Kış Bahçesi 400 Gr,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",76.0,76.0,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-yikanmis-kis-bahcesi-400-gr-p-1ba7e47
20000028232018,28232018,Eurofresh Doğranmış Kırmızı Lahana 300 Gr,Eurofresh,"Doğranmış, Ayıklanmış Sebzeler",64.95,64.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/eurofresh-dogranmis-kirmizi-lahana-300-gr-p-1aec952
20000028271021,28271021,Freshes Koçanda Tatlı Mısır 2 Adet Paket,Freshes,"Doğranmış, Ayıklanmış Sebzeler",149.95,149.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/freshes-kocanda-tatli-misir-2-adet-paket-p-1af61ad
20000028510126,28510126,Si&Ha Kurutulmuş Dolmalık Biber 25'li Paket Adet,Si&Ha,Kuru Sebzeler,174.95,174.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/siha-kurutulmus-dolmalik-biber-25li-paket-adet-p-1b307ae
20000028050346,28050346,Edirne Yöresel Kuru Karaağaç Biberi 30 G,Edirne Yöresel,Kuru Sebzeler,124.95,124.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/edirne-yoresel-kuru-karaagac-biberi-30-g-p-1ac03aa
20000028140005,28140005,Erüst Ispanak Mini 150 G,Erüst,"Doğranmış, Ayıklanmış Sebzeler",174.95,174.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/erust-ispanak-mini-150-g-p-1ad61e5
20000028210050,28210050,Migros Yemeye Hazır Doğranmış Beyaz Lahana Kap Salata 250 G,Migros,"Doğranmış, Ayıklanmış Sebzeler",59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/migros-yemeye-hazir-dogranmis-beyaz-lahana-kap-salata-250-g-p-1ae7382
