id,sku,name,brand,category,category_id,regular_price,shown_price,discount_rate,unit,status,image_url,product_url
39087,14015,Tat Mayonez 550 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,129.9,129.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-mayonez-550-gr
53461,32295,Tat Meksika Fasulyeli 410 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,79.9,79.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-meksika-fasulyeli-410-gr
41224,18111,Tat Mısır 3x210 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,129.9,129.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-misir-3x210-gr
39283,14468,Tat Mısır Konserve 320 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,65.9,65.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-misir-konserve-320-gr
42543,20022,Tat Ranch Sos 220 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,89.9,89.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-ranch-sos-220-gr
39770,15449,Tat Salatalık Turşusu 680 Gr Cam,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,169.9,169.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-salatalik-tursusu-680-gr-cam
38095,12196,Tat Sultani Bamya Cam 670 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,189.9,189.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-sultani-bamya-cam-670-gr
73854,8163,Tat Tatlı Biber Salçası 550 Gr Cam,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,109.9,109.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tat-tatli-biber-salcasi-550-gr-cam
38102,12207,Tempo Antep Fıstıklı Krokan 40 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,180.0,180.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tempo-antep-fistikli-krokan-40-gr
40206,16290,Tempo Cezerye 50gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,59.9,59.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tempo-cezerye-50gr
37670,11440,Tempo Susam Krokan 80 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,65.0,65.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tempo-susam-krokan-80-gr
69393,48636,Thai World Fish Sauce Balik Sosu 200 Ml,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,159.9,159.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/thai-world-fish-sauce-balik-sosu-200-ml
79168,56538,Thai World Sriracha Acı Bıber Sosu 230gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,119.9,119.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/thai-world-sriracha-aci-biber-sosu-230gr
69392,48635,Thaiworld Sriracha Aci Biber Sosu 475gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,199.9,199.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/thaiworld-sriracha-aci-biber-sosu-475gr
74756,52258,Tikveşli Krema %18 Yağlı 200 Ml,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,59.5,59.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tikvesli-krema--18-yagli-200-ml
43811,21463,Tikveşli Krema 1000ml,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,450.0,450.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tikvesli-krema-1000ml
38079,12166,Tikveşli Krema 200ml,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,89.5,89.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tikvesli-krema-200ml
73322,6870,Tilda Basmati Pirinç 1kg,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,309.9,309.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tilda-basmati-pirinc-1kg
78014,55364,Tilda Kahverengi Basmati Pirinç 1kg,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,310.0,310.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tilda-kahverengi-basmati-pirinc-1kg
79820,57197,Tilda Yasemin Pirinci 1Kg,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,239.9,239.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tilda-yasemin-pirinci-1kg
70799,50078,Tipitip Bubly Fresh 27gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,47.9,47.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tipitip-bubly-fresh-27gr
80133,57518,Tırmata Galete Unu 400Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,42.9,42.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tirmata-galete-unu-400gr
44067,21729,Tobleron 100g Bitter,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,239.9,239.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tobleron-100g-bitter
74633,9997,Tobleron 100g White,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,239.9,239.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tobleron-100g-white
79484,56868,Toblerone Cheesecake 170Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,379.9,379.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/toblerone-cheesecake-170gr
79483,56867,Toblerone Çikolatalı Almondy Kek 400GR,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,559.9,559.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/toblerone-cikolatali-almondy-kek-400gr
79485,56869,Toblerone Lava Cake 180Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,359.9,359.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/toblerone-lava-cake-180gr
74119,8788,Toblerone Sütlü Çikolata 100 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,239.9,239.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/toblerone-sutlu-cikolata-100-gr
45084,23767,Toblerone Sütlü Çikolata 35 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,69.9,69.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/toblerone-sutlu-cikolata-35-gr
80512,57895,Toffifee Çikolata Karamelli 200 g,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,199.9,199.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/toffifee-cikolata-karamelli-200-g
37537,11188,Tuzot 200gr Klasik Sade,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,79.9,79.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/tuzot-200gr-klasik-sade
38823,13509,Twix Classic 50gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,39.95,39.95,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/twix-classic-50gr
58766,37708,Twix Extra Classic 75gr.,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,59.95,59.95,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/twix-extra-classic-75gr-
38756,13368,Ulker 145 Bebe Biskuvisi 400gr Eko,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,82.5,82.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-145-bebe-biskuvisi-400gr-eko
79785,57162,"Ülker 1790-01 Pastil Zencefil Zerdeçal Propolis 22,4G",,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,50.0,50.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-1790-01-pastil-zencefil-zerdecal-propolis-22-4g
73350,6912,Ülker 9 Kat Tat Fındıklı Gofret 39 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,12.0,12.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-9-kat-tat-findikli-gofret-39-gr
75851,52958,Ülker 9 Kat Tat İnce İnce Fındıklı 114 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-9-kat-tat-ince-ince-findikli-114-gr
75852,52959,Ülker 9 Kat Tat İnce İnce Hindistan Cevizli 114 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-9-kat-tat-ince-ince-hindistan-cevizli-114-gr
81129,58574,Ülker 9 Kat Tat İnce İnce Limon 114Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-9-kat-tat-ince-ince-limon-114gr
81132,58577,Ülker 9 Kat Tat İnce İnce Portakal 114Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-9-kat-tat-ince-ince-portakal-114gr
73372,6934,Ülker Albeni 40 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,20.0,20.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-albeni-40-gr
50051,28820,Ülker Albeni 4lü 160gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,76.0,76.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-albeni-4lu-160gr
50228,28997,Ülker Albeni Atıştırmalık Çikolata 72 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-albeni-atistirmalik-cikolata-72-gr
81531,58994,Ülker Albeni Büyük Boy 52 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,23.5,23.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-albeni-buyuk-boy-52-gr
75850,52957,Ülker Albeni Kurabiyem 170Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,87.5,87.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-albeni-kurabiyem-170gr
37546,11199,Ülker Altın Başak Yulaflı 46gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,13.0,13.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altin-basak-yulafli-46gr
75859,52952,Ülker Altinbaşak Çörekotlu 40gr 5'li,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,64.5,64.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-corekotlu-40gr-5li
73379,6945,Ülker Altınbaşak Grissini 125 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,60.0,60.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-grissini-125-gr
73380,6946,Ülker Altınbaşak Grissini Kepekli 125 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,60.0,60.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-grissini-kepekli-125-gr
48619,27383,Ülker Altınbaşak Labneli Kraker 60 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,20.0,20.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-labneli-kraker-60-gr
78571,55931,Ülker Altınbaşak Tahıl Cipsi 50Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,22.0,22.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-tahil-cipsi-50gr
81122,58567,Ülker Altınbaşak Tahıllı Yoğurtlu Mevsim Yeşillikli Cips 120Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,49.0,49.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-tahilli-yogurtlu-mevsim-yesillikli-cips-120gr
40603,17009,Ülker Altınbaşak Yulaflı 5x46 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,61.5,61.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-altinbasak-yulafli-5x46-gr
79004,56372,Ülker Antep Fıstıklı Şöbiyetli Çikolata 60Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,85.0,85.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-antep-fistikli-sobiyetli-cikolata-60gr
73365,6927,Ülker Antep Fıstıklı Sütlü Kare Çikolata 65 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,105.0,105.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-antep-fistikli-sutlu-kare-cikolata-65-gr
73352,6914,Ülker Baton Çikolata Bitter 30 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-baton-cikolata-bitter-30-gr
72245,51551,Ülker Beyaz Çikolatalı Gofret 35 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,16.5,16.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-beyaz-cikolatali-gofret-35-gr
73339,6900,Ülker Biskrem 90gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,25.0,25.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-biskrem-90gr
75865,52950,Ülker Biskrem Büyük Boy Rulo 150 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,36.0,36.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-biskrem-buyuk-boy-rulo-150-gr
78573,55933,Ülker Biskrem Cookie 80Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,25.0,25.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-biskrem-cookie-80gr
80250,57631,Ülker Biskrem Extra Cookie 184G,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,52.0,52.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-biskrem-extra-cookie-184g
67036,46244,Ülker Biskrem Extra Kakaolu Krema Dolgulu Bisküvi 184 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,52.0,52.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-1153-00-biskrem-extra-kakaolu-184gr
73338,6899,Ülker Biskrem Kakaolu 200 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,49.0,49.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-biskrem-kakaolu-200-gr
59286,38237,Ülker Bitter %80 Kakao 60gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,70.0,70.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-bitter--80-kakao-60gr
73363,6925,Ülker Bitter Kare Çikolata 60 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,70.0,70.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-bitter-kare-cikolata-60-gr
73354,6916,Ülker Bol Sütlü Baton Çikolata 30 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-bol-sutlu-baton-cikolata-30-gr
73362,6924,Ülker Bol Sütlü Kare Çikolata 60 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,70.0,70.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-bol-sutlu-kare-cikolata-60-gr
53227,32062,Ülker Bonbon Rulo Şeker Naneli 36 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,20.0,20.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-bonbon-rulo-seker-naneli-36-gr
40399,16688,Ülker Bütün Antep Fıstıklı Bitter Kare Çikolata 65 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,105.0,105.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-butun-antep-fistikli-bitter-kare-cikolata-65-gr
73356,6918,Ülker Bütün Antep Fıstıklı Sütlü Baton Çikolata 30Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,52.5,52.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-butun-antep-fistikli-sutlu-baton-cikolata-30gr
74038,8583,Ülker Caramio Çikolata 32 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,27.5,27.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-caramio-cikolata-32-gr
50227,28996,"Ülker Çikolata Fındık Rüyası 40,5 Gr",,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,35.0,35.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolata-findik-ruyasi-40-5-gr
78228,55581,Ülker Çikolata Fındık Rüyası Kare 75gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,70.0,70.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolata-findik-ruyasi-kare-75gr
81823,59293,Ülker Çikolata İstanbul Fındıklı Baton 35G,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,45.0,45.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolata-istanbul-findikli-baton-35g
81822,59292,Ülker Çikolata İstanbul Fındıklı Çıtır Kadayıflı 93 Gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,74.9,74.9,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolata-istanbul-findikli-citir-kadayifli-93-gr
80188,57574,Ülker Çikolata Kadayıflı Dubai Lezzeti 93G,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,125.0,125.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolata-kadayifli-dubai-lezzeti-93g
77553,54876,Ülker Çikolatalı Gofret 144gr 4lü,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,63.0,63.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolatali-gofret-144gr-4lu
73342,6903,Ülker Çikolatalı Gofret 36gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,16.5,16.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolatali-gofret-36gr
43700,21350,Ülker Cikolatalı Gofret Bitter 36gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,16.5,16.5,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolatali-gofret-bitter-36gr
50040,28809,Ülker Çikolatalı Gofret Maxi 47gr,,"Gıda, Şekerleme",g%c4%b1da-%c5%9fekerleme,20.0,20.0,0,,IN_STOCK,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sariyermarket.com/ulker-cikolatali-gofret-maxi-47gr
